Height (m asl),RH (%),Latitude (º),Longitude (º),Pressure (mb),Temperature (K),Wind Direction (º),Wind Speed (m/s)
14425.20774,4.83722,40.22650583,-105.3119922,139.2561,212.2652,186.6307065,6.912270321
14429.53346,4.833102,40.22656205,-105.3119897,139.159744,212.268448,186.1175719,7.077881461
14434.08395,4.82974148,40.22661843,-105.311987,139.051743,212.267685,185.6157831,7.245989368
14438.50757,4.82603931,40.22667682,-105.3119842,138.957184,212.262482,185.1241073,7.416169794
14442.96518,4.82160044,40.22673834,-105.3119798,138.861542,212.250214,184.6416292,7.588050916
14447.60142,4.81535149,40.22680328,-105.3119718,138.7577,212.226486,184.1677584,7.761252182
14452.28527,4.80681944,40.22687113,-105.3119603,138.650162,212.188736,183.7023171,7.935357675
14456.73292,4.79677725,40.22694155,-105.3119471,138.552917,212.138885,183.2459231,8.109929251
14460.97536,4.78604841,40.22701583,-105.3119333,138.458527,212.084732,182.8001737,8.284519663
14465.00544,4.776392,40.22709519,-105.31192,138.368286,212.036667,182.3673168,8.458688659
14468.88949,4.769241,40.22717866,-105.3119088,138.286942,212.002335,181.9499145,8.632041287
14472.92323,4.765726,40.22726478,-105.3118997,138.196548,211.984482,181.5507899,8.804225789
14477.03568,4.76651335,40.22735233,-105.3118928,138.100739,211.980667,181.1729257,8.974856681
14480.974,4.771322,40.22744029,-105.3118884,138.013977,211.986465,180.8193193,9.143419615
14484.76096,4.779068,40.22752772,-105.3118859,137.930557,211.998337,180.4929262,9.309247452
14488.48477,4.78795576,40.22761437,-105.3118846,137.84996,212.0135,180.1966836,9.471575873
14492.30009,4.79569054,40.22770092,-105.3118845,137.768478,212.031815,179.9333244,9.62961537
14496.33507,4.799707,40.22778845,-105.3118868,137.675568,212.054016,179.705353,9.782591568
14500.512,4.79810143,40.22787694,-105.3118926,137.5794,212.080566,179.5152501,9.929728759
14504.5406,4.789466,40.22796645,-105.3119019,137.493286,212.109818,179.3655562,10.07025268
14508.66617,4.773172,40.22805685,-105.3119111,137.4088,212.137527,179.2586254,10.20342321
14513.06917,4.74923229,40.22814905,-105.3119183,137.3099,212.158554,179.1964794,10.32857452
14517.57189,4.71850443,40.22824435,-105.3119232,137.206253,212.171127,179.180896,10.44511954
14521.78158,4.682269,40.22834404,-105.3119272,137.116,212.178284,179.2135115,10.55255708
14525.68868,4.64229774,40.2284466,-105.311933,137.025177,212.185654,179.2955867,10.65050924
14529.10749,4.60005856,40.22855118,-105.3119436,136.955917,212.197281,179.4277733,10.73877477
14532.57531,4.556916,40.22865663,-105.3119592,136.882172,212.214661,179.6102347,10.81732322
14536.40618,4.51485443,40.22876375,-105.3119785,136.7955,212.2352,179.8428458,10.88621569
14540.57043,4.47251654,40.22887355,-105.3119989,136.704971,212.25531,180.1251645,10.94557963
14545.00088,4.430383,40.22898594,-105.3120169,136.6059,212.273041,180.4562043,10.99564754
14549.3786,4.38844347,40.22910031,-105.3120294,136.506149,212.2887,180.8344264,11.03680158
14553.51964,4.34624,40.22921502,-105.3120355,136.418854,212.305145,181.2576769,11.06958884
14557.60714,4.30327368,40.22932816,-105.3120361,136.33429,212.32695,181.7230044,11.0946858
14561.90095,4.25919247,40.2294374,-105.3120312,136.24173,212.359131,182.2267432,11.11284956
14566.40659,4.21354532,40.22954146,-105.3120222,136.1415,212.406631,182.7648641,11.12492717
14570.91601,4.165985,40.22964194,-105.3120127,136.035538,212.4722,183.3332314,11.1318871
14574.94899,4.11640835,40.229742,-105.3120045,135.949951,212.557953,183.9274902,11.13478124
14578.62053,4.06473732,40.22984137,-105.3119972,135.876984,212.66304,184.5428005,11.13467602
14582.43734,4.01107454,40.2299392,-105.3119894,135.792847,212.782837,185.1739353,11.13265896
14586.55984,3.955661,40.23003509,-105.31198,135.701233,212.9066,185.8155833,11.12985612
14590.92653,3.8993206,40.23012962,-105.3119686,135.609055,213.020157,186.4622676,11.12736944
14595.48914,3.8429153,40.23022335,-105.311955,135.50946,213.11174,187.1082003,11.12614548
14599.9784,3.78750062,40.23031663,-105.3119375,135.408112,213.17601,187.7474549,11.12690983
14604.02977,3.73386621,40.23041001,-105.3119146,135.322235,213.214478,188.3743659,11.13017684
14607.68234,3.68346167,40.23050425,-105.311886,135.246628,213.232788,188.9837223,11.13631456
14611.24464,3.63693881,40.23059881,-105.3118535,135.169327,213.238251,189.570688,11.14558405
14614.90768,3.59466386,40.23069296,-105.3118184,135.089737,213.237457,190.1307559,11.15819062
14618.80342,3.55700684,40.23078565,-105.3117821,135.0074,213.234848,190.6602541,11.1742945
14622.93693,3.523871,40.23087723,-105.3117463,134.918137,213.233765,191.1565905,11.19400546
14627.21997,3.49521637,40.23096955,-105.3117119,134.822357,213.235672,191.6180827,11.21736929
14631.31037,3.47037673,40.23106366,-105.3116783,134.733139,213.24086,192.0437541,11.24430303
14635.16085,3.44889164,40.23115923,-105.3116454,134.653809,213.250351,192.4333494,11.27457952
14638.96646,3.43012929,40.2312561,-105.3116129,134.574936,213.267929,192.787286,11.30789743
14642.97986,3.41313577,40.23135476,-105.311581,134.4853,213.298447,193.1063793,11.34390445
14647.17637,3.39714146,40.23145512,-105.3115504,134.3952,213.344635,193.3917115,11.38214516
14651.6148,3.381488,40.23155645,-105.3115207,134.300049,213.4057,193.6451703,11.42208829
14656.26194,3.365606,40.23165821,-105.3114904,134.20459,213.476242,193.8696143,11.46320776
14661.09412,3.34952188,40.23176011,-105.31146,134.101456,213.545578,194.0682251,11.50506302
14665.94427,3.33312941,40.23186263,-105.31143,133.992569,213.59993,194.2439245,11.54729245
14670.39385,3.316833,40.23196641,-105.3113999,133.896576,213.6294,194.3995782,11.5894998
14674.3865,3.301261,40.23207142,-105.3113672,133.816254,213.63443,194.5382224,11.63123758
14678.2289,3.287058,40.23217694,-105.3113314,133.738922,213.625275,194.6626987,11.67209585
14682.31453,3.27490067,40.23228243,-105.3112941,133.6474,213.614,194.7753919,11.71179349
14686.51666,3.265318,40.2323876,-105.3112556,133.55603,213.608078,194.8787022,11.75017022
14690.73261,3.259116,40.23249258,-105.3112159,133.467026,213.609573,194.9755522,11.78713691
14694.95321,3.25617313,40.23259687,-105.3111766,133.377975,213.615936,195.0691033,11.82266624
14699.21116,3.25716877,40.2327003,-105.3111402,133.287964,213.621368,195.1620255,11.85682036
14703.50246,3.26175237,40.23280307,-105.3111069,133.198181,213.618851,195.2563165,11.88972257
14707.88849,3.26949739,40.23290528,-105.3110742,133.105133,213.604462,195.3538075,11.92149886
14712.29707,3.2799468,40.2330074,-105.3110396,133.008713,213.580917,195.456203,11.95228366
14716.56461,3.29250216,40.23311085,-105.3110037,132.91954,213.554489,195.564517,11.98227157
14720.70037,3.306508,40.23321696,-105.3109671,132.83432,213.530457,195.6790258,12.01174065
14724.904,3.32138824,40.2333254,-105.3109292,132.744156,213.510422,195.7999334,12.04100916
14729.15602,3.3367002,40.23343511,-105.3108896,132.654785,213.4933,195.9277747,12.07038272
14733.46291,3.3520236,40.23354448,-105.3108506,132.564529,213.47612,196.0630872,12.10014737
14737.80138,3.367138,40.23365186,-105.3108128,132.472687,213.454941,196.2083152,12.1310648
14742.08901,3.38202763,40.2337549,-105.3107755,132.378555,213.4279,196.361368,12.16306239
14746.11707,3.39655042,40.23385257,-105.3107378,132.296509,213.396072,196.5197237,12.19589778
14750.03859,3.41045952,40.23394585,-105.3107,132.216675,213.361954,196.6753363,12.22806834
14754.01444,3.42411947,40.23403764,-105.3106625,132.129242,213.327774,196.816854,12.25735125
14757.97464,3.43727183,40.2341317,-105.3106255,132.045532,213.2937,196.9414764,12.2832972
14761.90626,3.44968462,40.23422998,-105.310588,131.96196,213.259735,197.0715956,12.31072353
14765.86682,3.46173573,40.23433406,-105.3105484,131.879913,213.226212,197.2298236,12.34457679
14769.97414,3.47334528,40.23444287,-105.3105065,131.795654,213.192841,197.4141664,12.38457397
14774.39213,3.48438787,40.23455424,-105.3104632,131.702866,213.1595,197.6170348,12.42917638
14779.04854,3.49502277,40.23466654,-105.310418,131.603134,213.1269,197.8280468,12.47622405
14783.72249,3.50524569,40.23477797,-105.3103712,131.506317,213.0957,198.0401421,12.52425223
14788.2741,3.51457882,40.23488746,-105.3103234,131.409714,213.06488,198.2422189,12.57070179
14792.53728,3.523538,40.23499515,-105.3102753,131.317947,213.033691,198.4215499,12.61244509
14796.45207,3.53149843,40.23510128,-105.3102281,131.239471,213.00264,198.5757946,12.64866907
14800.32509,3.53853369,40.23520607,-105.3101818,131.161026,212.973419,198.7329616,12.68573698
14804.36215,3.54438329,40.23531038,-105.3101359,131.071121,212.949417,198.9204754,12.73014273
14808.6525,3.54916453,40.23541493,-105.3100887,130.979523,212.932373,199.1353722,12.7810862
14813.24498,3.55290055,40.23552009,-105.31004,130.885162,212.921021,199.3645158,12.83516194
14818.36703,3.555333,40.23562463,-105.30999,130.784439,212.912155,199.5985723,12.88981612
14824.19076,3.55658841,40.23572707,-105.3099385,130.664459,212.902145,199.8331655,12.94375592
14830.64457,3.556861,40.23582786,-105.3098857,130.5216,212.8871,200.0672716,12.99650125
14836.44017,3.55614114,40.23593312,-105.3098315,130.401459,212.864319,200.302,13.04801961
14841.6934,3.554801,40.23604269,-105.3097766,130.2953,212.833984,200.5379058,13.09812651
14846.09091,3.55317426,40.23615751,-105.3097206,130.2011,212.7991,200.7747842,13.14649536
14849.84293,3.55166531,40.23627606,-105.3096627,130.133148,212.763153,201.0124083,13.19280599
14853.18335,3.550643,40.23639674,-105.3096016,130.065613,212.728317,201.2508624,13.23673603
14856.87727,3.55069256,40.23651567,-105.3095388,129.955551,212.69635,201.4904196,13.27796426
14859.76105,3.55157542,40.23663684,-105.309476,129.913284,212.670441,201.73101,13.31617174
14863.37611,3.55371857,40.23675428,-105.3094141,129.8603,212.654465,201.9721922,13.35106612
14868.78285,3.55727053,40.2368635,-105.3093525,129.748077,212.651138,202.2136753,13.38239908
14876.08875,3.56168222,40.23696418,-105.3092913,129.569458,212.660736,202.4554494,13.40997939
14882.73394,3.56708574,40.23706485,-105.3092319,129.435318,212.680588,202.6973439,13.43366905
14887.66975,3.57298183,40.23716974,-105.3091747,129.343719,212.7044,202.9388243,13.4533788
14891.40968,3.5787437,40.23727898,-105.3091186,129.259186,212.724014,203.1791911,13.46908405
14893.81151,3.583336,40.23739584,-105.309062,129.2054,212.7329,203.4177712,13.48083736
14898.42852,3.59209251,40.23763314,-105.3089449,129.129837,212.709686,203.8868971,13.49281773
14902.18319,3.59540415,40.23774797,-105.3088811,129.000427,212.679169,204.1164019,13.49319508
14904.73401,3.59810472,40.23786776,-105.308816,128.982422,212.639664,204.3422873,13.48992286
14907.71368,3.60039353,40.23798591,-105.3087488,128.955765,212.597076,204.5642438,13.48308088
14912.68999,3.602696,40.23809657,-105.3086791,128.847,212.558121,204.7812658,13.47282912
14919.02245,3.60521,40.23820321,-105.3086077,128.668045,212.526169,204.9918437,13.45943709
14923.53945,3.608057,40.23831912,-105.3085338,128.575409,212.498978,205.1946834,13.44327102
14925.89523,3.61176372,40.23844529,-105.3084575,128.568283,212.470886,205.3891293,13.42469833
14928.25094,3.616295,40.23856988,-105.308381,128.511749,212.438644,205.5745243,13.40402321
14931.18384,3.62161779,40.23868815,-105.3083038,128.4399,212.405838,205.7497197,13.38150239
14934.82506,3.6274755,40.23880024,-105.3082262,128.372467,212.380157,205.9133405,13.35742976
14939.54977,3.63373375,40.23890571,-105.3081522,128.2758,212.36673,206.0643477,13.33218322
14944.87495,3.64027786,40.2390069,-105.3080829,128.160629,212.365341,206.2019255,13.30618064
14949.94513,3.64680362,40.2391065,-105.3080159,128.049728,212.37236,206.3251232,13.27978602
14954.16215,3.6534462,40.23920605,-105.3079497,127.9702,212.383331,206.4331645,13.25330807
14957.77247,3.65976167,40.23930411,-105.3078838,127.900047,212.394043,206.5260615,13.22707911
14961.42932,3.66577554,40.23940116,-105.3078182,127.829437,212.399216,206.6042965,13.20141122
14965.20059,3.67159915,40.23949976,-105.3077518,127.742241,212.393616,206.6681599,13.17651684
14969.45767,3.67734551,40.23960004,-105.3076818,127.648834,212.377716,206.7178341,13.15253802
14974.30542,3.68276119,40.23970001,-105.3076084,127.559021,212.357712,206.7538822,13.12963001
14980.13854,3.687521,40.23979802,-105.3075346,127.453934,212.339752,206.7771311,13.10798777
14987.02284,3.6917305,40.23989374,-105.3074605,127.320145,212.324524,206.7881747,13.08779866
14994.8168,3.695576,40.2399871,-105.3073851,127.110107,212.306839,206.7874279,13.06918337
15000.48268,3.69875073,40.24008781,-105.3073101,127.00312,212.281174,206.7756345,13.05215556
15004.77472,3.70161128,40.24019338,-105.3072377,126.972183,212.247421,206.7540807,13.03663233
15009.96147,3.704041,40.24029329,-105.3071696,126.859566,212.210678,206.7242263,13.02245787
15016.10921,3.70624876,40.24038781,-105.307105,126.6954,212.175659,206.687372,13.00941681
15021.35449,3.70840573,40.24048682,-105.3070407,126.581543,212.144318,206.6448215,12.99724763
15024.81921,3.71048474,40.24059422,-105.306976,126.532166,212.11676,206.5981536,12.98565669
15027.94704,3.71268058,40.24070535,-105.3069114,126.50148,212.092834,206.5490253,12.97431826
15032.67096,3.71515083,40.24081204,-105.3068487,126.368446,212.072113,206.4988531,12.96288246
15037.27007,3.71822262,40.24092052,-105.3067852,126.265846,212.053223,206.4489462,12.9509998
15041.19053,3.72171545,40.24103054,-105.3067199,126.214645,212.034775,206.4007387,12.93831352
15045.52116,3.72562528,40.24113842,-105.3066505,126.103622,212.018524,206.3554444,12.92444568
15049.21261,3.72971082,40.24124656,-105.3065782,126.034149,212.006409,206.313612,12.90901559
15052.77214,3.73324251,40.24135244,-105.3065043,125.981667,211.997879,206.2753491,12.89167641
15057.19595,3.73614717,40.24144946,-105.3064322,125.878647,211.9913,206.2407847,12.87212292
15061.87158,3.73768067,40.24154205,-105.3063623,125.774719,211.986862,206.2101411,12.85008205
15066.12743,3.73764515,40.24163462,-105.3062953,125.696465,211.98558,206.1834212,12.82531933
15070.15419,3.735621,40.24172888,-105.3062304,125.620148,211.9868,206.1602345,12.79765763
15074.27844,3.73137975,40.24182648,-105.3061657,125.532532,211.9882,206.1400939,12.76697572
15078.43559,3.725297,40.24192951,-105.3061012,125.448311,211.9876,206.1228075,12.73320019
15082.66482,3.718122,40.24203782,-105.3060389,125.367813,211.9836,206.1082481,12.69628779
15087.14718,3.71076822,40.24215094,-105.3059771,125.278053,211.975769,206.0958318,12.65621582
15091.71812,3.7038002,40.24226763,-105.3059142,125.179123,211.965561,206.0844815,12.61299094
15095.97692,3.69813371,40.24238532,-105.3058507,125.091934,211.9577,206.0730083,12.56666302
15099.9082,3.69493151,40.2425006,-105.3057877,125.020584,211.9564,206.0603501,12.51729705
15104.04832,3.69431686,40.24261316,-105.3057215,124.940872,211.960709,206.045555,12.46496601
15108.54638,3.697014,40.24272191,-105.3056502,124.849274,211.964264,206.0277836,12.40978664
15113.23072,3.70310569,40.24282446,-105.3055752,124.749153,211.960159,206.0064063,12.35195276
15117.71998,3.712116,40.2429189,-105.3055017,124.656738,211.945389,205.9809624,12.29173819
15121.69327,3.72345638,40.2430066,-105.3054335,124.583664,211.920746,205.9507918,12.2294743
15125.43572,3.7363863,40.2430908,-105.3053694,124.516884,211.888657,205.914906,12.16551758
15129.36527,3.74968553,40.24317633,-105.3053042,124.429558,211.851059,205.8724315,12.10019782
15133.14126,3.76261878,40.24326557,-105.3052381,124.3452,211.809448,205.8229942,12.03378279
15136.42395,3.77492428,40.24335681,-105.3051757,124.290512,211.766266,205.766593,11.96649133
15139.85034,3.78615427,40.2434495,-105.3051172,124.225464,211.726044,205.703454,11.89854563
15143.71046,3.79622912,40.24354303,-105.3050615,124.143684,211.692673,205.6340871,11.83019442
15147.8405,3.80529237,40.24363671,-105.3050073,124.0584,211.66658,205.5593937,11.76169417
15151.99336,3.81349325,40.24373058,-105.304954,123.976028,211.643478,205.4804951,11.69326698
15156.1071,3.82122135,40.24382502,-105.3049008,123.896484,211.617615,205.3983432,11.62510713
15160.22223,3.82934618,40.24391925,-105.3048463,123.813637,211.5877,205.313585,11.55740674
15164.43771,3.837816,40.24401388,-105.3047882,123.7301,211.558823,205.2269363,11.4903915
15168.81659,3.84657812,40.24410992,-105.3047262,123.644508,211.537918,205.1395431,11.42431998
15173.44983,3.855847,40.24420735,-105.3046623,123.5534,211.527481,205.0530353,11.35947023
15178.31609,3.86509132,40.24430585,-105.3045971,123.457123,211.523483,204.9693953,11.29612115
15183.11243,3.87454486,40.24440405,-105.304532,123.358063,211.518,204.8906498,11.23454439
15187.482,3.884023,40.24449948,-105.3044712,123.274,211.504547,204.8186034,11.17497135
15191.92927,3.89312768,40.24459003,-105.3044159,123.193382,211.481186,204.7549832,11.11755991
15195.8335,3.90166736,40.24467967,-105.3043678,123.1241,211.450073,204.7016608,11.06237678
15198.39929,3.9096303,40.24477346,-105.3043262,123.063858,211.415634,204.6603877,11.00942639
15199.4967,3.916714,40.24487488,-105.3042882,122.994286,211.382721,204.6323914,10.95867634
15210.40587,3.93614817,40.24524879,-105.304102,122.781204,211.294067,204.6605668,10.77669382
15220.08984,3.939676,40.24530985,-105.3040284,122.5853,211.27832,204.7026136,10.73641697
